INFO 2025-06-14 22:43:05,456 subscription_middleware 688 281473831594680 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:43:07,914 subscription_middleware 690 281472964659896 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:43:11,374 subscription_middleware 692 281472772586168 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:43:21,019 subscription_middleware 694 281473726724792 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:43:28,657 subscription_middleware 696 281473055234744 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:44:21,815 subscription_middleware 698 281473485044408 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:44:30,161 subscription_middleware 700 281472876518072 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:44:56,839 subscription_middleware 702 281472901737144 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:45:21,865 subscription_middleware 704 281473305791160 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:45:27,787 subscription_middleware 706 281472896993976 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:45:30,367 subscription_middleware 708 281473477823160 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:45:38,118 subscription_middleware 710 281473411762872 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:50:54,207 subscription_middleware 764 281472904411832 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:52:05,701 subscription_middleware 782 281473340816056 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:52:12,688 subscription_middleware 784 281473589570232 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:52:15,188 subscription_middleware 786 281473578285752 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:52:34,082 subscription_middleware 790 281473239460536 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:52:42,270 subscription_middleware 792 281473338215096 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:53:45,379 subscription_middleware 794 281472815315640 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:53:48,029 subscription_middleware 796 281473270815416 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:53:55,084 subscription_middleware 798 281473056582328 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:53:59,570 subscription_middleware 800 281473097067192 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:54:05,362 subscription_middleware 802 281472960088760 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:54:07,731 subscription_middleware 804 281473062202040 SubscriptionMiddleware инициализирован.
INFO 2025-06-14 22:54:13,520 subscription_middleware 806 281473091844792 SubscriptionMiddleware инициализирован.
DEBUG 2025-06-14 22:54:24,433 subscription_middleware 806 281473064082008 Получен запрос для пути: /api/docs
DEBUG 2025-06-14 22:54:24,436 subscription_middleware 806 281473064082008 Для пути '/api/docs' разрешено имя URL: 'swagger-ui'
